business_id|name|address|state_|city|postal_code|latitude|longitude|stars|review_count|is_open|categories|hours|review_id|user_id|customer_stars|useful|funny|cool|text_|date_
mP1EdIafQKMuOm9O4PzAfA|Barcelona Wine Bar South End|525 Tremont St|MA|Boston|2116|42.34493551|-71.07054364|4.5|1097|1|Spanish, Bars, Tapas Bars, Wine Bars, Tapas/Small Plates, Nightlife, Restaurants|{'Monday': '12:0-21:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '11:0-1:0', 'Friday': '12:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}|L7CMoNUH_LqmqS0deEqD9w|Z93LEsbpKNOZ13FRJrXVeQ|4|0|0|0|Wow, Barcelona Wine Bar South End was truly superb. There's a great ambiance to it. The food is magnificent, I tried many items, but Patatas Bravas was really excellent. The staff is surely a highlight of this place because they are always fast, polite, and provide service with a smile! We will certainly be back to Barcelona Wine Bar South End.|1/12/2021 10:10
Id_dvD0ucVGVdqmAKNizAw|Joe Pizza|634 High St|MA|West Medford|2155|42.420539|-71.141331|3|108|1|Pizza, Restaurants|{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:0', 'Saturday': '11:0-21:30', 'Sunday': '12:0-20:0'}|0-PQNSDch5gvELmPkU7Kdw|ab_RS6FqJ55Kn3u9D9-mYQ|4|0|0|0|Caprese Salad is fresh and love the balsamic dressing. Occasionally no delivery- really good Buffalo fingers and pizza is the best. Parking tricky but you can grab a spot on street or out back.|1/16/2021 1:14
UqXaDDqKv2x3dZ4_tX9wbg|Old Xian's Food|3779 Sexsmith Road|BC|Richmond|V6X 3Z9|49.18569983|-123.1289806|3.5|39|1|Chinese, Restaurants|NULL|rpkSC7DpkdPEH9sa7v0MzA|eNORuY4cjyQStMygVSSYZQ|5|3|0|3|Highly recommend the fried liangpi (cold noodles) and hand pulled noodles. If you can't choose which version to try, go with the 3 sauce trio!|6/26/2020 7:32
S9NvWyHUPsuYK7ObMV43pA|Desta Ethiopian Kitchen|3086 Briarcliff Rd NE|GA|Atlanta|30329|33.83789545|-84.31039135|4.5|1740|1|Desserts, Ethiopian, Vegetarian, Restaurants, Sandwiches, Food, Active Life, Sports Clubs|{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '10:0-17:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '12:0-20:0', 'Sunday': '11:0-21:0'}|gH7scdL7k7fYywFy69Obxg|fQFs5X7OVto9TJv9wdkx3Q|5|0|0|0|My go to Ethiopian restaurant! I find myself always craving for their delicious chicken tibs! Definitely give this establishment a try!|1/22/2021 23:00
2I1zJBC3QVMM0o3Awa_SfA|Cafe At Pharr|4300 Paces Ferry Rd SE, Ste 244|GA|Atlanta|30339|33.865785|-84.46692|3.5|31|1|Salad, Cafes, Sandwiches, Restaurants, American (New)|{'Monday': '10:0-15:0', 'Tuesday': '10:0-15:0', 'Wednesday': '10:0-15:0', 'Thursday': '10:0-15:0', 'Friday': '10:0-15:0', 'Saturday': '10:0-15:0', 'Sunday': '10:0-15:0'}|HIVmGVz0Ktg0QPIzuOEBlA|o67dBsw8_2wc31d3zKfFMQ|5|0|0|0|I had the spinach bacon and egg salad today at their patio and it was great and went perfectly with the matcha. Highly recommend|1/26/2021 17:52
9yTd0xIayscZ7S5Zkcb0XA|Verde Cocina|524 NW 14th Ave|OR|Portland|97209|45.526928|-122.685177|3.5|310|0|Breakfast & Brunch, Local Flavor, Mexican, American (New), Cocktail Bars, Gluten-Free, Restaurants, Nightlife, Bars|{'Monday': '12:0-20:0', 'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-20:0', 'Saturday': '12:0-20:0', 'Sunday': '10:0-15:0'}|_n06RRx5Q6I6tf6TMit0dQ|6fAvINiBFDWqtk6pkIvDmg|5|0|0|0|Food here is great!We ordered the Queso Fundito, which was more than enough for two people. I've never had it prepared this way, but it as really good.  A good mix of cheese, veggies and spicy chorizoFor our entrees I ordered the Gringas con Mole. I typically am not the biggest fan of mole, but the flavors and way it was prepared was really good. Not too heavy. It was served with white beans and sautéed veggies. My date got the chicken street tacos, which he said were really good.The Queso Fundito did a good job of filling us up so unfortunately we weren't able to finish our entrées.We both ordered cocktails, I got a Paloma and he got a house margarita. Our total bill was about $70, for three drinks, one appetizer and two entrées.  Overall it was a little pricey, but a good date night spot. You will not be disappointed.|1/1/2020 20:54
VDRxcURnCB9zGNcxjuPv6Q|Alqueria Farmhouse Kitchen|247 King Ave|OH|Columbus|43201|39.99029|-83.01299|4.5|151|1|Restaurants, American (New)|{'Monday': '16:0-21:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-21:0', 'Saturday': '17:0-21:0'}|w3xeCqg3inhtci_12h_gqQ|4CdE5r3jouY1yZi3neBWZg|5|0|0|0|My favorite restaurant in Columbus!! This place is so underrated. I've lived in the area for the last 5 years, and been to all the classic restaurant spots. This one takes the cake in terms of food quality, service, and ambience. It's relatively small, but you can tell it's a farm-to-kitcjen place and all their dishes are sources from high quality ingredients. My boyfriend and I came here on a date night and ordered the Braised Bone in Short Rib and Pork Shank. My short rib was melt-in-your-mouth good and the Brussels sprouts are the best I've ever had! So worth it, and definitely deserves more recognition.|1/18/2020 5:51
vecuat0jOia-CJveW3ngDw|Schmidt's Sausage Haus|240 E Kossuth St|OH|Columbus|43206|39.94626756|-82.99104359|4|1354|1|Caterers, Bars, Sandwiches, Pubs, Restaurants, Nightlife, German, Desserts, Food Trucks, Venues & Event Spaces, Food, Event Planning & Services|{'Monday': '0:0-0:0', 'Tuesday': '11:0-16:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}|MaCbu_g3FMSR5ljgBToOXw|fNzgaewYge8DK2qtTPZzog|5|1|1|2|Eaten here many times before but today did pickup. Had to have our traditional sauerkraut balls and I always enjoyed the ones from Schmidts!! I also ordered pretzel bites with beer/cheese dip. Bites were delicious but not big fan of beer/cheese dip. Honey mustard that came with them very tasty.|1/1/2020 20:50
vE6ZtSOEpFWbpl8KmEqv7g|Truva Turkish Kitchen|60 Andrew Young International Blvd NE|GA|Atlanta|30303|33.759901|-84.3857823|4|446|1|Turkish, Restaurants, Mediterranean, Vegetarian|{'Monday': '11:30-21:30', 'Tuesday': '11:30-21:30', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-22:30', 'Saturday': '17:0-22:30', 'Sunday': '17:0-21:0'}|ScbfShDPM_JOyHHYMm-BdA|fUfP1kj4LhUGIgL3e4tTqQ|5|0|0|0|This was my first Turkish Food experience and I thoroughly enjoyed it. The atmosphere is very nice and the service was excellent. Parking is convenient with a lot directly next to the restaurant or your can take the MARTA train and get off at the Peachtree Center stop.|2/17/2020 1:17
v1UzkU8lEWdjxq8byWFOKg|Gus's World Famous Fried Chicken|117 San Jacinto Blvd|TX|Austin|78701|30.2634862|-97.7417305|4.5|2490|1|Soul Food, Southern, Comfort Food, Chicken Shop, Restaurants, Chicken Wings|{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-20:0'}|78opy7Muhn-96a8hGp-Vlw|TVTw927_ZfftpU8VpM3Uqg|4|0|0|0|Always always ALWAYS a long wait! You might be standing in line for 30 minutes before being seated, unless you get there early or are just lucky. Once you're in though, it's great. I wish they had gravy, but the chicken is so crispy and delicious. They cook it to perfection. If you have plenty of time and are in the area, I'd recommend going by. It's an Austin classic|2/27/2020 19:20
YZs1gNSh_sN8JmN_nrpxeA|Terry Black's Barbecue|1003 Barton Springs Rd|TX|Austin|78704|30.25969157|-97.75480136|4.5|3555|1|Sandwiches, Barbeque, Southern, Restaurants, Salad|{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30', 'Sunday': '11:0-21:0'}|KTEvFDZweL9XjYSrJaEPVQ|ziL5bYXlKP3DW3nBlb8dSA|5|1|0|1|WOW this is a must stop. What a fantastic operation. When we first pulled up we could smell the smoke. One of the guys noticed I was curious about the smoking and told me to come on back and check it out. What a bad ass and kind, humble young man. Wish I got his name. He was a cool dude though and I appreciated learning about what they did. After the tour, the food did not disappoint. Holy cow. I've never had a beef rib this large in my life... the pudding was to die for. All of it was fantastic. And it was great to see how efficient they were at handling a large volume of business. We had a great time sitting outside too... but really the tan gentlemen working the smoker and wood stuff really put the trip over the top. Thanks guys!|3/21/2020 17:39
0VRl8_1TnXNq1UocovZomA|Dunkin'|1605 S Orlando Ave|FL|Maitland|32751|28.6137748|-81.3655606|3|38|1|Breakfast & Brunch, Restaurants, Coffee & Tea, Donuts, Food|{'Monday': '5:0-20:0', 'Tuesday': '5:0-20:0', 'Wednesday': '5:0-20:0', 'Thursday': '5:0-20:0', 'Friday': '5:0-20:0', 'Saturday': '5:0-20:0', 'Sunday': '5:0-20:0'}|IHk3oPcjwVa7YwUldmSYkw|v5WQ_3MRMNOzi-aihwjOCA|2|0|0|0|This is the 3rd time in one month that I have come here for an unsweetened iced tea and they are out.  Today was 4:30p, the last time I came was at 2:30.  They close at 7.  Why is no one making more?  They don't even offer to.  Disappointing location.|12/5/2020 21:45
KEh3efWSOIzd8BvuW-X4-g|Phoebe's Diner|533 W Oltorf St|TX|Austin|78704|30.2415242|-97.7592948|4.5|997|1|Breakfast & Brunch, Restaurants, Diners, American (Traditional)|{'Monday': '0:0-0:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0', 'Saturday': '7:0-15:0', 'Sunday': '7:0-15:0'}|OBjPAlCcyfwFhcKZa-a2vw|NHuLFl_eDxtXV1RLVOV-Tg|4|0|0|0|Yummmmmmm. The mimosa and Phoebes cheleda was delish. The French toast was actually bland but the bread was so good and I couldn't stop eating it so get it but maybe ask for some fruit or cinnamon on top. The chicken biscuit was legit. I got grits instead of potatoes and I highly recommend this. The place is LOUD and packed with horrible parking...but definitely worth it. Check in on yelp! You will be happy you did!|2/16/2020 15:34
pKvT7mixZLS3bJoxzsVbPw|Virgils Gullah Kitchen & Bar|3721 Main St|GA|College Park|30337|33.6537153|-84.4498588|4|252|1|Soul Food, Cocktail Bars, Bars, Nightlife, Restaurants, Southern|{'Monday': '0:0-0:0', 'Tuesday': '12:0-23:0', 'Wednesday': '12:0-23:0', 'Thursday': '12:0-23:0', 'Friday': '12:0-0:0', 'Saturday': '12:0-0:0', 'Sunday': '12:0-0:0'}|fCAkkr4Xxfd7FIqrWfz0qQ|kY2EOV20_u9acMnFPPf8-g|4|1|0|0|Virgils Gullah Kitchen & Bar is Gullah cuisine done right!We ordered the Jam Up Wingz, Gullah Eggrolls, and the Bussin Cornmuffins.  The wings were fall off the bone good.  Literally the meat was falling off the bone and seasoned and cooked to perfection.  I haven't experienced that EVER.  The eggrolls were crispy on the outside and all the food stuffed on the inside was equally proportioned.  You didn't get more rice than cabbage or shrimp, which is rare.  Most restaurants like to tease you by over stuffing their dishes with the cheapest ingredient but not Virgils.  Kudos to them for that!  I am really enjoying the restaurant options popping up in the East Point/Camp Creek area.  Virgil's is one that I can say gets it.  The food here is really good and the ambiance gives off really good vibes.  So why the 4 star rating instead of the 5?  Well, it's simple, I come to a restaurant to eat and fellowship with friends.  I want to enjoy the food and company not fight for a seat or yell over a DJ.  They have clubs for that.  That's my biggest complaint about most ATL restaurants, everywhere is turning into a turn-up spot instead of what it's intended to be.  I know it draws a larger crowd but I'd take the quality of my experience over the extras.  It doesn't allow your servers to engage you and it doesn't allow the patron to really be able to take everything in.  ***NOTE***Parking is scarce in this area so try to get there before the 6pm and after crowd comes so you can get a parking space and a good table.|3/7/2020 23:33
v1UzkU8lEWdjxq8byWFOKg|Gus's World Famous Fried Chicken|117 San Jacinto Blvd|TX|Austin|78701|30.2634862|-97.7417305|4.5|2490|1|Soul Food, Southern, Comfort Food, Chicken Shop, Restaurants, Chicken Wings|{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-20:0'}|7vCCYzE2sARdkyAF17kF-g|FvevmyipHb9Ku1Vns7CUpA|5|1|1|0|We stopped during the great corona virus scare of 2020 and the place was empty. Normally at SXSX there is a line around the corner.The service was fantastic. Super nice people.We had white meat, dark meat and tenders. Amazing. Robust spicing that is better on bone-in chicken. The tenders were great too just not as dynamic of spice impact.We were so fortunate to get in and have this experience. While everyone else is at Walmart fighting for hand sanitizer and toilet paper, we had an amazing lunch!|3/14/2020 17:31
Ln-8CbKGZGmF-GCqMoMcpA|bartaco|969 Marietta St NW|GA|Atlanta|30318|33.7787398|-84.409326|4|1254|1|Food, Tapas Bars, Restaurants, Mexican|{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}|PxCq0Wij9ZA0LxV_irPv_g|Dqc2pyWlEsFn5ne7UIhusA|5|0|0|0|Worlds. Best. Churros. Favorite places to go for tacos! Guacamole is amazing and the service is 10/10. But honestly would rank bartaco at the top just for the hot sauces.|5/31/2020 15:26
72PQGMhrEcIuWH-S44TprA|Myers & Chang|1145 Washington St|MA|Boston|2118|42.34381873|-71.06625027|4|1681|1|Nightlife, Restaurants, Asian Fusion, Vegetarian, Vegan, Bars, Taiwanese, Gluten-Free, Chinese, Cocktail Bars|{'Monday': '16:0-21:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-21:0', 'Saturday': '16:0-21:0', 'Sunday': '16:0-21:0'}|BadIA_UHPsrQM5LJb-ylFA|ygdaeJCytQBCOpROUWRNOA|1|0|0|0|Alas, Myers & ChAng has failed fathers on Fathers Day. We pre ordered, paid, paid a server tip (happily), got the text updates to show up and find our order was a mystery to Myers & ChAng. So after bumbling about looking for it, not finding it, our order got started. I sat in the prescription bottle-strewn side yard while a dozen orders came and went. Finally, 25 minutes after food got packed. Please, don't accept commerce  if you can't honor your promises and certainly not on holidays.|6/21/2020 21:45
YZs1gNSh_sN8JmN_nrpxeA|Terry Black's Barbecue|1003 Barton Springs Rd|TX|Austin|78704|30.25969157|-97.75480136|4.5|3555|1|Sandwiches, Barbeque, Southern, Restaurants, Salad|{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30', 'Sunday': '11:0-21:0'}|Qgws7bzUFKSz0JgYfi64dA|eXHf_Og6E-Zy5-EMrgEw9Q|5|0|0|0|We love the barbecue at this place. The brisket is moist and tender. Our favorite is the beef rib, but you have to have your appetite ready for that one. The sides are all good, and the people are friendly and helpful. We like to go here to get BBQ takeout at the holidays. You can order ahead and pick up on your desired day.|8/13/2020 23:42
Ln-8CbKGZGmF-GCqMoMcpA|bartaco|969 Marietta St NW|GA|Atlanta|30318|33.7787398|-84.409326|4|1254|1|Food, Tapas Bars, Restaurants, Mexican|{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}|E7rZy4feKNja9QYKA-OIkw|05y5YbG2N-iwW0Skhd--Hg|5|1|0|0|Had such a great dinning experience here. The establishment was clean and had Covid-19 preventative measures set in place to make customers feel safe. The host was welcoming and helpful on how to place our order and even offered us guac and chips for the confusion we had on ordering. I had a watermelon style margarita it was fresh tasting and made to perfection. All of the tacos I had were delicious but my favorite taco hands down was the pork belly! The Sweet and crispy flavors make me want to return for more! I cant wait to visit soon thank you again to the Bartaco staff you were all very accommodating!|6/25/2020 20:02
A7DLDlOilcKBD4xFY24QJA|Five Guys|221 N Main St|MA|Natick|1760|42.301289|-71.3589|3.5|112|1|Sandwiches, American (New), Fast Food, Restaurants, Burgers|{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}|IQGaojQdU51iI3-OGjGDFQ|gcPeCSHOXWpMcWTvP-l1mw|1|0|0|0|DO NOT go to this location. The management is awful, they schedule only 3 people on a busy night and the line end up being 25 mins for a burger. Not worth it.|1/8/2021 0:01
EA10YCkaxzRoCEOB38xv1Q|The Breakfast Club|270 Western Ave|MA|Allston|2134|42.3632506|-71.1335487|4|710|1|Breakfast & Brunch, Diners, Burgers, Sandwiches, Restaurants|{'Monday': '6:0-14:0', 'Tuesday': '6:0-14:0', 'Wednesday': '6:0-14:0', 'Thursday': '6:0-14:0', 'Friday': '6:0-14:0', 'Saturday': '7:0-15:0', 'Sunday': '7:0-15:0'}|ulYJ8vnvLhbqk5W5TA2n3Q|9HzxUunoGjVvZXask0urqA|5|0|0|0|My husband and I went here today go glad you can sit down and eat there now delicious food and friendly staff I had the. Nutella pancake which was filling and delicious with a side of fruit which was fresh, my husband had the banana and chocolate chip pancake and a side of sausage links and fresh squeezed ok which was refreshing I highly recommend the breakfast club for brunch|9/20/2020 16:26
V8bM35xa5m_s_I_RDwqbpA|The Mighty Oak|198 W 18th Avenue|BC|Vancouver|V5Y 2A5|49.25470697|-123.1097226|4.5|37|1|Coffee & Tea Supplies, Coffee & Tea, Food, Cafes, Bakeries, Restaurants, Grocery, Sandwiches|{'Monday': '0:0-0:0', 'Tuesday': '9:0-14:0', 'Wednesday': '9:0-14:0', 'Thursday': '9:0-14:0', 'Friday': '9:0-12:0', 'Saturday': '9:0-12:0', 'Sunday': '8:0-18:0'}|JEyE9OdPlHztjQ24bes6Nw|hmZuukfOdV3Klufeo7UuHw|4|0|0|0|Cute little neighbourhood corner cafe with a great atmosphere and lots of outdoor seating. We got a pumpkin latte and a cappuccino. The cappucino was done well and would get it. I felt that the spice on the pumpkin latte was a bit strong but would want to try some of their other drinks on the menu.|9/20/2020 23:39
oug5bLTWP_YTtj1C3_X6Xw|Gourdough's Public House|2700 S Lamar Blvd|TX|Austin|78704|30.245382|-97.780437|4|1534|1|Karaoke, Pubs, Comfort Food, Bars, Gastropubs, Nightlife, American (New), American (Traditional), Restaurants|{'Monday': '0:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-0:0', 'Saturday': '10:0-1:0', 'Sunday': '10:0-0:0'}|aR4Yl423y8cWLApAArGK8g|hqVrF-wigOe_QbxBi0RaUg|5|0|0|1|Any of the donuts is a full on hit. They're made fresh to order and all the toppings are amazing.|9/21/2020 2:00
bZiIIUcpgxh8mpKMDhdqbA|Hopdoddy Burger Bar|1400 S Congress Ave, Ste A190|TX|Austin|78704|30.249649|-97.749907|4|4708|1|American (New), American (Traditional), Restaurants, Burgers|{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}|zEQ3On5HJv80yZcunx5Z6w|WWwSLQN9JuVtsj7uz8eFjA|4|0|0|0|This place is amazing. One of the best burgers in the city. Green chili queso is off the charts! El diablo burger is decent, the shroom burger was pretty amazing as well. Something else which I always get when I go there is sea salt and caramel shake! This place has the best sea salt n caramel shake!Go during mid afternoon after lunch and before dinner time to avoid long lines!|10/24/2020 0:11
YZs1gNSh_sN8JmN_nrpxeA|Terry Black's Barbecue|1003 Barton Springs Rd|TX|Austin|78704|30.25969157|-97.75480136|4.5|3555|1|Sandwiches, Barbeque, Southern, Restaurants, Salad|{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30', 'Sunday': '11:0-21:0'}|2Piw27ydbRwQlpFSy0Iv4Q|iyQY8oure1ZQXl8caAuBOw|5|3|0|2|First time ever in Austin and first time ever having real BBQ. My boyfriend ordered to pick up the first night, it was sooo good that we had to come back next day for lunch. The BBQ smoke as well as smell permeates throughout the entire parking lot. The brisket was perfection on a plate. Amazing!!! Everything was on point. You definitely have to check this place out!!|10/26/2020 13:35
SF_bUTMRtlu1vL8QXpLZuQ|Whole Heart Provisions|1350 Massachusetts Ave|MA|Cambridge|2138|42.37301|-71.118492|4.5|27|1|Restaurants, Vegan, Vegetarian|{'Monday': '8:0-22:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0', 'Thursday': '8:0-22:0', 'Friday': '8:0-22:0', 'Saturday': '9:0-22:0', 'Sunday': '9:0-22:0'}|RpuZ8c2NINP-jC-0yyZVjg|dg4QtDoA17S7-J_iF9cjmQ|5|2|0|1|I've been wanting to come here for ever and wow I am so sad I waited to so long! I want to preface this by saying I love meat but I definitely did not miss it one bit while eating this meal. Here's the FAST (Food Ambiance Service Trendsetter) ReviewFood: 5Delicious. I made my own bowl with all the ingredients I love. I loved the eggplant and the crunchy chickpeas. I also had the gojuchang sauce. The roasted broccoli was also great! I normally wouldn't rave about something like that but it was just overall great combo of flavors!Ambiance: 3It's a fast casual place. Nothing out of the ordinary to write aboutService: 5 Again, fast casual. Very fast service. Also they were very helpful in helping me decide what I wanted. Normally I would go for shiitake but they let me try it first before ordering because some people don't like the texture of it. Trendsetter: 4I guess I cambridge there's a lot of vegetarian/vegan places popping up. But this is by the far the best one I've been to and they have more interesting options than the rest!Go wholeheart provisions keep doing what you're doing!!!|2/1/2020 4:18
YZs1gNSh_sN8JmN_nrpxeA|Terry Black's Barbecue|1003 Barton Springs Rd|TX|Austin|78704|30.25969157|-97.75480136|4.5|3555|1|Sandwiches, Barbeque, Southern, Restaurants, Salad|{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30', 'Sunday': '11:0-21:0'}|3XYyJmWFPHEJc9zH5ZlY7Q|V5MsZ3VQj9up8Pwz0x0ebQ|5|0|0|0|First time in Austin and my sister and I love BBQ so we had to try a place down here. Let's just say it exceeded my expectations!! We got 2 sliced brisket sandwiches, original sausage, the sides we chose were pinto beans, mac n cheese and green beans all small and we still had left overs. I had a sweet tea loved it, it wasn't too sweet just right. The sandwiches were so soft the meat and the bread it just melts in your mouth! The price wasn't bad at all I thought we were going to spend way more. I must say the way they do combos there is a little confusing but the staff was so nice to explain it to us. Overall I get it 5 stars, I recommend everyone to go!! I will definitely be coming back.|11/4/2020 23:35
1sErmQCcWiLcUeey-FSwPQ|Smokin Beauty|11806 N Lamar Blvd|TX|Austin|78753|30.3889503|-97.6833745|4.5|85|1|Cocktail Bars, Asian Fusion, Barbeque, Nightlife, Vietnamese, Restaurants, Bars|{'Monday': '0:0-0:0', 'Thursday': '17:0-1:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-21:0'}|urQt7q3OaQ03MumZ9C8ARQ|qvmO9fcX6UlSA5YwpunZpQ|5|1|0|1|Heard about this place from a friend who spoke very highly of it! It did not disappoint. Both the beverages and food were exceptional. Melissa had great recommendations and gave excellent service. She made me a bourbon boba chai tea that I will definitely be going back for. Worth the trip!|11/25/2020 5:01
mISMcGuB3XnbCoM4i-zT8A|Tacos Laguna #2|5301 N Lamar Blvd|TX|Austin|78751|30.32105809|-97.72881981|5|6|1|Restaurants, Mexican, Food, Tacos, Food Trucks|{'Monday': '6:0-15:0', 'Tuesday': '6:0-15:0', 'Wednesday': '6:0-15:0', 'Thursday': '6:0-15:0', 'Friday': '6:0-15:0', 'Saturday': '6:0-14:0'}|ZHAD946FlR3LqOkZF0oPWQ|bhc8RrON0gdlcV6CJ4tNDA|5|0|0|0|This place has quickly become our neighborhood go-to for tacos. Breakfast tacos are on point and the portions are great. Definitely stop in and check this place out!|12/4/2020 16:48
P7yn2PfQvYTeP2X9DWWzZQ|Girl Diver|955 Memorial Dr SE, Ste 510|GA|Atlanta|30316|33.7459407|-84.35616794|4|32|1|Cocktail Bars, Bars, Vietnamese, Nightlife, Restaurants, Seafood|{'Monday': '12:0-22:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-22:0'}|LvgrN0k46QcJe55_wOhqIg|V-kAFYHZKhs63AIUjGylNw|4|3|0|1|If four and a half stars were an option, then we would give that rating. We took off a star for a couple of reasons. One was because some, probably managers or owners (men in button-down shirts), weren't wearing masks even when making drinks and belong with all the heaters. Plus, our server wasn't correctly wearing his as it was not covering his nose and sometimes not even his mouth.  When I come back after it has been open for longer, maybe I can change my rating. I appreciated the fact that since they didn't have their liquor license yet that they had a list of complimentary drinks from their cocktail, wine, or beer menu available while you ate. This place opened during Covid. They have twelve heaters on the patio. The wall to the restaurant is open, so the air is flowing through the interior. The bar is very well placed as it is in the restaurant's center with one side outside. There is a gorgeous mural on the far wall of the restaurant. There were so many options on the menu we wanted to try that I came back with a friend the next night. The only thing I got the same with her was the veggie dumplings.  My hubby and I started with the veggie dumplings, which could use more veggies, in my opinion, and a plate of hush puppies. There were so many hush puppies with an excellent mayo-based sauce. Our tip would be to get the mussels as we did and save some to dip the green curry sauce. It is the best combo. The green curry mussels were our favorite item of the night. There were lots of mussels, and the sauce was fanatic. We asked for a spoon so we could get it all. Our entree was the lobster Mac and cheese as I can't resist a Mac and cheese, especially in a new place. The fusilli pasta and the smoked Gouda cheese sauce was phenomenal. When the dish arrives, you think there is a ton of lobster in it, but the red you see is mostly tomatoes. I was disappointed that there were only two lobster knuckles in the Mac and Cheese. The next night my friend and I got the spring rolls and knew that they are not fried. They were good, but more like a typical basil roll. Our fault for not reading the description in the menu and just assuming it was fried. We picked the crab fried rice as our entree, and it was delicious. There was lots of crab meat in it, and the fried rice was very flavorful. I will be back to try out more items on the cocktail and food menu.|12/28/2020 22:54
